hash,search_model,ncoeff,n_train,test_energy_mae_per_atom_eV,test_energy_rmse_per_atom_eV,fit_time_s,meets_all_criteria,error_from_fit,rcut,regularization,weight_energy,weight_force,bessel_polynomial_degree,inverse_polynomial_degree,two_body_radial,three_body_radial,three_body_angular,four_body_radial,four_body_angular,five_body_radial,five_body_angular,six_body_radial,six_body_angular,seven_body_radial,seven_body_angular,tblg_21.78_converged,tblg_21.78_fmax_initial,tblg_21.78_fmax_after,tblg_21.78_ab_separation,tblg_21.78_aa_separation,tblg_21.78_sep_min,tblg_21.78_sep_max,tblg_21.78_ab_in_target,tblg_21.78_aa_in_target,tblg_21.78_sep_min_in_target,tblg_21.78_sep_max_in_target,tblg_21.78_ab_lt_aa,tblg_21.78_separations_ok,tblg_21.78_error,tblg_9.43_converged,tblg_9.43_fmax_initial,tblg_9.43_fmax_after,tblg_9.43_ab_separation,tblg_9.43_aa_separation,tblg_9.43_sep_min,tblg_9.43_sep_max,tblg_9.43_ab_in_target,tblg_9.43_aa_in_target,tblg_9.43_sep_min_in_target,tblg_9.43_sep_max_in_target,tblg_9.43_ab_lt_aa,tblg_9.43_separations_ok,tblg_9.43_error
43da3ef6c8f3b04d,POD_energy,122,988,0.0019592779449618476,0.0042873969281673205,33.84546875953674,False,,6.0,1e-12,1000.0,1.0,2,8,11,8,6,4,4,2,2,0,0,0,0,True,0.13228740471628656,0.0026674182155124234,3.5525592891099116,3.5701172236778262,3.5525592891057443,3.5701172236829066,True,True,True,True,True,True,,False,0.1407483928856288,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
79bc1797a80544d9,POD_energy,155,988,0.001974751848982133,0.004575662547183775,71.77707886695862,False,,6.0,1e-12,1000.0,1.0,2,8,10,10,8,4,4,2,2,0,0,0,0,True,0.2347436724557601,0.002487078619310807,3.3878140549055686,3.4221147320794287,3.3878140546978486,3.4221147320804874,True,True,True,True,True,True,,False,0.20026997534166238,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 136 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
c139cc0101df5d1b,POD_energy,124,988,0.00196996549500917,0.004291258441381899,29.67197823524475,False,,6.0,1e-12,1000.0,1.0,2,8,13,8,6,4,4,2,2,0,0,0,0,True,0.13074898122729336,0.0026547527526413666,3.558324220154354,3.5791605535915068,3.558324220141728,3.5791605536166813,True,True,True,True,True,True,,False,0.14779906512130048,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
2905348c9cf2dec7,POD_energy,103,988,0.002024670347505385,0.004996643629377457,21.73503565788269,True,,6.0,1e-12,1000.0,1.0,2,8,8,8,4,4,4,2,2,0,0,0,0,True,0.15785490506778999,0.002969068144425887,3.5315155076903224,3.547217967765345,3.5315155064433625,3.5472179678384776,True,True,True,True,True,True,,True,0.1664415288780068,0.001475209416853344,3.466307472727298,3.6153075478278183,3.466307472724722,3.615307547828124,True,True,True,True,True,True,
ccc144728d620013,POD_energy,140,988,0.0021107048196626127,0.005114877808191244,41.73939847946167,True,,6.0,1e-12,1000.0,1.0,2,8,13,8,8,4,4,2,2,0,0,0,0,True,0.11997567470548556,0.0021186662442837447,3.512153791877548,3.533278346715761,3.5121537911314604,3.533278346717111,True,True,True,True,True,True,,True,0.12085767458796717,0.0036473882355406335,3.274584671531798,3.6033004959393473,3.274584670949622,3.6033004963114905,True,True,True,True,True,True,
5b52231bdab43ff2,POD_energy,105,988,0.001977928143043119,0.0046979446334713395,20.07874584197998,True,,6.0,1e-12,1000.0,1.0,2,8,10,8,4,4,4,2,2,0,0,0,0,True,0.13069109482623442,0.0021504548509924063,3.5388022520907505,3.5542011996391487,3.5388022482752888,3.5542011997224847,True,True,True,True,True,True,,True,0.1561596242555438,0.001493812484467735,3.4868774395119715,3.5962376096718707,3.486877439510309,3.5962376096719524,True,True,True,True,True,True,
a4f202cc9d2839f8,POD_energy,96,988,0.0018878913649326996,0.004261220694928327,18.967780828475952,True,,6.0,1e-12,1000.0,1.0,2,8,11,6,4,4,4,2,2,0,0,0,0,True,0.11915822848089119,0.00211506786490937,3.522409265498272,3.528894736656639,3.522409265293682,3.5288947366582732,True,True,True,True,True,True,,True,0.18413649640964935,0.0018994716013130803,3.507647465772841,3.546391669181073,3.507647465771363,3.5463916691814035,True,True,True,True,True,True,
81759984b822ac91,POD_energy,157,988,0.0020035111385460795,0.00462115609464027,64.03815340995789,False,,6.0,1e-12,1000.0,1.0,2,8,12,10,8,4,4,2,2,0,0,0,0,True,0.23181307733202366,0.0029951462112263955,3.4059714782518675,3.4403175447387966,3.4059714778168697,3.440317547419795,True,True,True,True,True,True,,True,0.20674223101367373,0.004713070760013109,2.8014702073657034,4.147425005415627,2.801470120621431,4.147425102348279,False,False,False,False,True,False,
6be88455fffc8934,POD_energy,120,988,0.001968446889255921,0.004309130477939443,30.068228483200073,False,,6.0,1e-12,1000.0,1.0,2,8,9,8,6,4,4,2,2,0,0,0,0,True,0.12417100864119947,0.001929541539396779,3.537627267614326,3.547851761379306,3.5376272668472737,3.547851761802484,True,True,True,True,True,True,,False,0.1513300899987504,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 62 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
4a1d265a297b09fc,POD_energy,98,988,0.0018775442879323946,0.004248419089189166,20.201330184936523,True,,6.0,1e-12,1000.0,1.0,2,8,13,6,4,4,4,2,2,0,0,0,0,True,0.11882156084107809,0.0016514516606340815,3.5254395488216552,3.531647588577492,3.5254395476776565,3.5316475888783287,True,True,True,True,True,True,,True,0.1826736606322723,0.001866783141377011,3.5072990884828137,3.5496751455429347,3.50729908848281,3.549675145543027,True,True,True,True,True,True,
e1a48afa1b498b23,POD_energy,138,988,0.0021449453328257315,0.005182107030837007,41.46747398376465,True,,6.0,1e-12,1000.0,1.0,2,8,11,8,8,4,4,2,2,0,0,0,0,True,0.12879623495404105,0.002902525307267709,3.4692674015792626,3.491194647247312,3.4692674015561096,3.4911946477304667,True,True,True,True,True,True,,True,0.11129840665835793,0.0022117478532801904,3.0890388577961474,3.6385559334807596,3.089038857795977,3.638555933481406,True,True,True,True,True,True,
402fcc6f618f23a0,POD_energy,104,988,0.002010759421139654,0.004810082812633547,17.402196645736694,True,,6.0,1e-12,1000.0,1.0,2,8,9,8,4,4,4,2,2,0,0,0,0,True,0.11859065716509032,0.0016725180814053573,3.54372933941886,3.5580358181481344,3.5437293390893885,3.5580358181536624,True,True,True,True,True,True,,True,0.15072762816958007,0.0015109941527005533,3.494591661392505,3.5946508606563476,3.4945916613898333,3.5946508606572323,True,True,True,True,True,True,
7b82f2858065f494,POD_energy,82,988,0.0018241331973448398,0.004140917750437878,16.289366006851196,True,,6.0,1e-12,1000.0,1.0,2,8,7,4,4,4,4,2,2,0,0,0,0,True,0.13220364357251813,0.001602263406357499,3.4715422742017488,3.477901961354423,3.4715422742015107,3.477901961583129,True,True,True,True,True,True,,True,0.11302002675086018,0.0013067673700636918,3.471686534049585,3.494238962040775,3.4716865340495673,3.4942389620408036,True,True,True,True,True,True,
614174a86dfb4e66,POD_energy,106,988,0.001963937924770388,0.004583588515208029,21.166565895080566,True,,6.0,1e-12,1000.0,1.0,2,8,11,8,4,4,4,2,2,0,0,0,0,True,0.1419765049310341,0.002705594563335947,3.539191188344372,3.556334232906547,3.539191186663338,3.5563342335840886,True,True,True,True,True,True,,True,0.16396962983234026,0.0014044669308147162,3.503624787148656,3.5901796161209134,3.5036247871453057,3.5901796161213184,True,True,True,True,True,True,
