-0.3750685730960024, -2.236448523755206
-0.35186566570284117, -2.1545428018144683
-0.3353221741783166, -2.005597262381622
-0.31279093827095, -1.8997214632464123
-0.2955694087062631, -1.7939305515027724
-0.28233811709154577, -1.6642226171843915
-0.26445446587261584, -1.5536249568931217
-0.24723930286229673, -1.428649494654747
-0.2293556516433668, -1.3180518343634775
-0.21213730535586384, -1.2026686473724701
-0.19558267236119586, -1.0872960713054092
-0.1770321245722471, -0.98628007533756
-0.160479083216171, -0.8661113616468155
-0.14525346844576492, -0.7459638698039635
-0.1273745921426107, -0.6209777966416428
-0.10551184444385492, -0.5007241955593285
-0.08497811496936092, -0.3756956787012231
-0.06510173223333415, -0.26986232326179815
-0.04323739289598638, -0.1544048598031676
-0.02203358357428964, -0.04855028251585036
-0.001479162798100564, 0.014128445234368459
-0.23778178634904634, -1.9272992545825929
-0.21990927660025994, -1.783128630925538
-0.2000472186115606, -1.6341300368729608
-0.1828368305170172, -1.494766161763536
-0.16960076398652413, -1.3794466403162058
-0.15570257580178787, -1.259320370321246
-0.13915430936148754, -1.1247632437594506
-0.12259490145104385, -1.0237790805634401
-0.10603867681778384, -0.913202642120063
-0.08948404382311581, -0.7978300660530018
-0.07291986099689618, -0.7112343157280423
-0.059679019550627266, -0.6103032071517631
-0.045113934795872224, -0.4997586014802241
-0.027222325383982726, -0.4131416293073722
-0.006671087884977389, -0.34087062630978626
