hash,search_model,ncoeff,n_train,test_energy_mae_per_atom_eV,test_energy_rmse_per_atom_eV,fit_time_s,meets_all_criteria,error_from_fit,rcut,regularization,weight_energy,weight_force,bessel_polynomial_degree,inverse_polynomial_degree,two_body_radial,three_body_radial,three_body_angular,four_body_radial,four_body_angular,five_body_radial,five_body_angular,six_body_radial,six_body_angular,seven_body_radial,seven_body_angular,tblg_21.78_converged,tblg_21.78_fmax_initial,tblg_21.78_fmax_after,tblg_21.78_ab_separation,tblg_21.78_aa_separation,tblg_21.78_sep_min,tblg_21.78_sep_max,tblg_21.78_ab_in_target,tblg_21.78_aa_in_target,tblg_21.78_sep_min_in_target,tblg_21.78_sep_max_in_target,tblg_21.78_ab_lt_aa,tblg_21.78_separations_ok,tblg_21.78_error,tblg_9.43_converged,tblg_9.43_fmax_initial,tblg_9.43_fmax_after,tblg_9.43_ab_separation,tblg_9.43_aa_separation,tblg_9.43_sep_min,tblg_9.43_sep_max,tblg_9.43_ab_in_target,tblg_9.43_aa_in_target,tblg_9.43_sep_min_in_target,tblg_9.43_sep_max_in_target,tblg_9.43_ab_lt_aa,tblg_9.43_separations_ok,tblg_9.43_error
8bba0bbcbbfccbcc,POD_energy,40,624,0.0007338847455635961,0.001044713067001547,157.9710729122162,False,,7.0,1e-12,1000.0,0.0,8,12,11,4,4,2,2,0,0,0,0,0,0,False,0.05508159752394437,0.06298477440226824,4.950801772202183,4.958167029039664,4.950801772202112,4.958167029039728,False,False,False,False,True,False,,False,0.06182444959078579,0.08238281622105931,4.441811279239467,4.744009773868807,4.441811279239445,4.744009773868832,False,False,False,False,True,False,
43c488229022b560,POD_energy,47,624,0.0006905054015975295,0.001030687346723543,35.062378883361816,False,,7.0,1e-12,1000.0,0.0,8,12,8,6,4,2,2,0,0,0,0,0,0,False,0.06859219579307695,0.26318237458972377,5.830305396255547,5.835694394705364,5.830305396255497,5.835694394705371,False,False,False,False,True,False,,False,0.07195445210664435,0.13228103861335944,4.7476510740419755,4.932546397682206,4.747651074041947,4.9325463976822235,False,False,False,False,True,False,
1efe6d517ffa4d93,POD_energy,51,624,0.0005568717545330686,0.0008485385513559821,44.34596824645996,False,,7.0,1e-12,1000.0,0.0,8,12,12,6,4,2,2,0,0,0,0,0,0,True,0.05475575119031568,0.0009880341671446857,3.7245412780444376,3.73478781988225,3.724541278044427,3.734787819882264,True,True,True,True,True,True,,True,0.05743721272652634,0.0009838992718669407,3.4646196665532436,4.31935928278066,3.46461966655324,4.319359282780667,True,False,True,False,True,False,
b6c72aa6d31848d0,POD_energy,77,624,0.0004167906881968203,0.0006591518211714327,77.60499811172485,True,,7.0,1e-12,1000.0,0.0,8,12,12,8,6,2,2,0,0,0,0,0,0,True,0.05687406032831732,0.0008865935842891082,3.5489011790265224,3.5650897127014716,3.5489011790265153,3.5650897127014716,True,True,True,True,True,True,,True,0.05578676841358554,0.0009869272117503103,3.5209302505124,3.6331255085406013,3.520930250512386,3.6331255085406085,True,True,True,True,True,True,
4b88a52de74d5df4,POD_energy,112,624,0.00041094500635535517,0.0006466210676442246,224.27879452705383,False,,7.0,1e-12,1000.0,0.0,8,12,13,10,8,2,2,0,0,0,0,0,0,True,0.0795739198939529,0.0008977686172845917,3.9637193228185836,3.9737972572654243,3.9637193228185836,3.9737972572654243,True,True,True,True,True,True,,True,0.08420387113986816,0.0009804081773958084,3.9571605310124163,4.052469766590278,3.9571605310124127,4.052469766590285,True,False,True,False,True,False,
bd8ab753106c4d8e,POD_energy,90,624,0.0004489074820787058,0.0007103367446711509,134.80665230751038,True,,7.0,1e-12,1000.0,0.0,8,12,9,8,8,2,2,0,0,0,0,0,0,True,0.051407892287544076,0.0008481863533835292,3.589365803495813,3.602041225507172,3.5893658034958094,3.602041225507186,True,True,True,True,True,True,,True,0.05861271626179268,0.00099299269111848,3.542225098007588,3.6931853308052354,3.5422250980075773,3.6931853308052425,True,True,True,True,True,True,
931c1b5c6e5189bd,POD_energy,58,624,0.0005705863406798203,0.0009118281405592495,66.77832889556885,False,,7.0,1e-12,1000.0,0.0,8,12,7,6,6,2,2,0,0,0,0,0,0,True,0.05714605812425333,0.0009415778435171163,4.1405423375230335,4.142419216855142,4.14054233752303,4.142419216855146,False,False,False,False,True,False,,True,0.07048894374189413,0.00099649355731124,4.175131878234733,4.179168654321764,4.17513187823473,4.179168654321771,False,False,False,False,True,False,
3c581e81d4fbba9e,POD_energy,72,624,0.0004944009901812649,0.0007639566193035026,114.39864802360535,True,,7.0,1e-12,1000.0,0.0,8,12,13,10,4,2,2,0,0,0,0,0,0,True,0.08679794487779749,0.0009855663908053562,3.767644630986979,3.776166280027766,3.767644630986979,3.7761662800277733,True,True,True,True,True,True,,True,0.08817759339105034,0.000988527268378947,3.6995079004784017,3.884143896585151,3.6995079004783946,3.884143896585165,True,True,True,True,True,True,
2364379d3dc3a254,POD_energy,90,624,0.00043800169444065156,0.0006965036324597556,145.777765750885,True,,7.0,1e-12,1000.0,0.0,8,12,11,10,6,2,2,0,0,0,0,0,0,True,0.07459886901419387,0.0009924459135724072,3.7786709387175357,3.7825305168950507,3.778670938717532,3.7825305168950507,True,True,True,True,True,True,,True,0.08348123782024733,0.0009960648086657226,3.777614625058007,3.8546835495785423,3.777614625058007,3.854683549578553,True,True,True,True,True,True,
f80bad462e29603b,POD_energy,91,624,0.000459287690898749,0.0007312485278382329,166.70015025138855,True,,7.0,1e-12,1000.0,0.0,8,12,10,8,8,2,2,0,0,0,0,0,0,True,0.05096066576376358,0.0008614586245212336,3.587563500551333,3.6002377903443055,3.587563500551333,3.600237790344309,True,True,True,True,True,True,,True,0.05963403500070355,0.0009962905500533331,3.534808314796411,3.6995533892771135,3.5348083147963862,3.6995533892771135,True,True,True,True,True,True,
